pair_id,entry_ts,ref_exit_ts,cand_exit_ts,ref_pnl_usd,cand_pnl_usd,d_pnl_usd,ref_return_pct,cand_return_pct,d_return_pct,ref_bars_held,cand_bars_held,d_bars_held,exit_timing,ref_exit_reason,cand_exit_reason,ref_failure_mode,cand_failure_mode,ref_is_winner,cand_is_winner
x0e5_floor_latch,2023-01-09T00:00:00Z,2023-01-30T20:00:00Z,2023-01-30T20:00:00Z,38062.37,38287.32,224.95,32.7625,32.7625,0.0,131,131,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2023-01-31T16:00:00Z,2023-02-05T20:00:00Z,2023-02-05T20:00:00Z,-2311.44,-2325.1,-13.66,-1.1889,-1.1889,0.0,31,31,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2023-02-06T12:00:00Z,2023-02-09T20:00:00Z,2023-02-09T04:00:00Z,-6415.67,-3175.73,3239.94,-3.8957,-1.7644,2.1313,20,16,-4,candidate_earlier,x0_trail_stop,x0e5_floor_latch_floor_exit,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2023-02-16T04:00:00Z,2023-02-17T00:00:00Z,2023-02-17T00:00:00Z,-7909.0,-8132.17,-223.17,-5.0982,-5.0982,0.0,5,5,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2023-02-18T00:00:00Z,2023-02-22T16:00:00Z,2023-02-22T16:00:00Z,-5498.12,-5653.26,-155.14,-3.666,-3.666,0.0,28,28,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2023-02-23T04:00:00Z,2023-02-24T20:00:00Z,2023-02-24T16:00:00Z,-7580.08,-6861.15,718.93,-5.3932,-4.7118,0.6814,10,9,-1,candidate_earlier,x0_trail_stop,x0e5_floor_latch_floor_exit,other_loss,other_loss,False,False
x0e5_floor_latch,2023-02-27T04:00:00Z,2023-03-03T04:00:00Z,2023-03-03T04:00:00Z,-7185.46,-7441.44,-255.98,-5.4216,-5.4216,0.0,24,24,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2023-03-14T16:00:00Z,2023-03-15T20:00:00Z,2023-03-15T20:00:00Z,-7550.56,-7819.54,-268.98,-6.0761,-6.0761,0.0,7,7,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,other_loss,other_loss,False,False
x0e5_floor_latch,2023-03-16T00:00:00Z,2023-03-22T20:00:00Z,2023-03-22T20:00:00Z,10304.47,10671.55,367.08,9.5935,9.5935,0.0,41,41,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2023-03-23T08:00:00Z,2023-03-27T16:00:00Z,2023-03-27T16:00:00Z,-3793.06,-3928.18,-135.12,-2.8303,-2.8303,0.0,26,26,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2023-03-28T00:00:00Z,2023-04-09T08:00:00Z,2023-04-09T08:00:00Z,2773.14,2871.93,98.79,2.6631,2.6631,0.0,74,74,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2023-04-09T12:00:00Z,2023-04-17T08:00:00Z,2023-04-17T08:00:00Z,7590.16,7860.55,270.39,6.6182,6.6182,0.0,47,47,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2023-04-18T08:00:00Z,2023-04-19T12:00:00Z,2023-04-19T12:00:00Z,-2629.12,-2722.78,-93.66,-1.7583,-1.7583,0.0,7,7,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2023-04-30T08:00:00Z,2023-05-01T16:00:00Z,2023-05-01T16:00:00Z,-5299.84,-5488.64,-188.8,-3.9365,-3.9365,0.0,8,8,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2023-05-04T04:00:00Z,2023-05-08T00:00:00Z,2023-05-08T00:00:00Z,-3339.11,-3458.06,-118.95,-2.4867,-2.4867,0.0,23,23,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2023-05-30T00:00:00Z,2023-05-31T12:00:00Z,2023-05-31T12:00:00Z,-3261.52,-3377.7,-116.18,-2.4998,-2.4998,0.0,9,9,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2023-06-20T12:00:00Z,2023-06-28T20:00:00Z,2023-06-28T20:00:00Z,12837.8,13295.13,457.33,11.6391,11.6391,0.0,50,50,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2023-06-29T08:00:00Z,2023-07-05T16:00:00Z,2023-07-05T16:00:00Z,-564.84,-584.96,-20.12,-0.1478,-0.1478,0.0,38,38,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2023-07-06T00:00:00Z,2023-07-14T20:00:00Z,2023-07-14T20:00:00Z,-2226.79,-2306.12,-79.33,-1.4745,-1.4745,0.0,53,53,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2023-07-15T00:00:00Z,2023-07-20T00:00:00Z,2023-07-17T20:00:00Z,-2250.82,-2435.25,-184.43,-1.526,-1.6076,-0.0816,30,17,-13,candidate_earlier,x0_trend_exit,x0e5_floor_latch_floor_exit,false_breakout,false_breakout,False,False
x0e5_floor_latch,2023-09-17T12:00:00Z,2023-09-21T16:00:00Z,2023-09-21T16:00:00Z,-526.5,-544.8,-18.3,-0.1347,-0.1347,0.0,25,25,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2023-09-24T20:00:00Z,2023-09-26T00:00:00Z,2023-09-25T00:00:00Z,-1258.94,-1568.04,-309.1,-0.7446,-0.9574,-0.2128,7,1,-6,candidate_earlier,x0_trend_exit,x0e5_floor_latch_floor_exit,other_loss,false_breakout,False,False
x0e5_floor_latch,2023-09-29T04:00:00Z,2023-10-03T00:00:00Z,2023-10-03T00:00:00Z,1771.44,1829.09,57.65,1.7864,1.7864,0.0,23,23,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2023-10-04T04:00:00Z,2023-10-11T00:00:00Z,2023-10-11T00:00:00Z,-782.63,-808.1,-25.47,-0.3465,-0.3465,0.0,41,41,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2023-10-12T00:00:00Z,2023-10-13T04:00:00Z,2023-10-12T16:00:00Z,-1020.11,-1545.06,-524.95,-0.5482,-0.9445,-0.3963,7,4,-3,candidate_earlier,x0_trend_exit,x0e5_floor_latch_floor_exit,other_loss,other_loss,False,False
x0e5_floor_latch,2023-10-16T16:00:00Z,2023-11-14T20:00:00Z,2023-11-14T20:00:00Z,30045.87,30900.14,854.27,25.5106,25.5106,0.0,175,175,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,winner,winner,True,True
x0e5_floor_latch,2023-11-15T12:00:00Z,2023-11-16T16:00:00Z,2023-11-16T16:00:00Z,-68.21,-70.15,-1.94,0.2547,0.2547,0.0,7,7,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2023-11-17T04:00:00Z,2023-11-22T00:00:00Z,2023-11-22T00:00:00Z,-3772.82,-3880.09,-107.27,-2.2305,-2.2305,0.0,29,29,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2023-11-23T04:00:00Z,2023-11-27T12:00:00Z,2023-11-27T12:00:00Z,-1752.34,-1802.16,-49.82,-0.9055,-0.9055,0.0,26,26,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2023-11-27T20:00:00Z,2023-12-11T04:00:00Z,2023-12-11T04:00:00Z,20388.42,20968.1,579.68,14.5024,14.5024,0.0,80,80,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,winner,winner,True,True
x0e5_floor_latch,2023-12-12T00:00:00Z,2023-12-18T00:00:00Z,2023-12-18T00:00:00Z,-339.2,-348.85,-9.65,0.0935,0.0935,0.0,36,36,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2023-12-18T16:00:00Z,2023-12-26T16:00:00Z,2023-12-26T16:00:00Z,3633.88,3737.2,103.32,2.5223,2.5223,0.0,48,48,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2023-12-26T20:00:00Z,2024-01-03T12:00:00Z,2024-01-03T12:00:00Z,5478.38,5634.14,155.76,3.5775,3.5775,0.0,46,46,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2024-01-06T00:00:00Z,2024-01-12T16:00:00Z,2024-01-12T16:00:00Z,373.12,383.72,10.6,0.5166,0.5166,0.0,40,40,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2024-01-30T12:00:00Z,2024-03-05T20:00:00Z,2024-03-05T20:00:00Z,70016.0,72006.7,1990.7,40.7704,40.7704,0.0,212,212,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2024-03-06T08:00:00Z,2024-03-14T20:00:00Z,2024-03-14T20:00:00Z,8738.58,8987.03,248.45,3.8993,3.8993,0.0,51,51,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2024-03-17T12:00:00Z,2024-03-19T12:00:00Z,2024-03-19T12:00:00Z,-15782.87,-16231.61,-448.74,-5.9744,-5.9744,0.0,12,12,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2024-03-21T04:00:00Z,2024-03-23T12:00:00Z,2024-03-23T12:00:00Z,-8328.14,-8564.93,-236.79,-3.2316,-3.2316,0.0,14,14,0,same_exit,x0_trend_exit,x0e5_floor_latch_trend_exit,slow_trend_reversal,slow_trend_reversal,False,False
x0e5_floor_latch,2024-03-25T04:00:00Z,2024-04-01T16:00:00Z,2024-04-01T16:00:00Z,1852.52,1905.19,52.67,1.1148,1.1148,0.0,45,45,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,winner,winner,True,True
x0e5_floor_latch,2024-04-01T20:00:00Z,2024-04-02T08:00:00Z,2024-04-02T04:00:00Z,-11638.41,-11129.58,508.83,-4.7744,-4.4184,0.356,3,2,-1,candidate_earlier,x0_trail_stop,x0e5_floor_latch_floor_exit,other_loss,other_loss,False,False
x0e5_floor_latch,2024-04-02T16:00:00Z,2024-04-04T08:00:00Z,2024-04-04T08:00:00Z,2934.57,3029.29,94.72,1.6482,1.6482,0.0,10,10,0,same_exit,x0_trend_exit,x0e5_floor_latch_trend_exit,winner,winner,True,True
x0e5_floor_latch,2024-04-05T04:00:00Z,2024-04-05T12:00:00Z,2024-04-05T12:00:00Z,-5601.34,-5782.14,-180.8,-2.238,-2.238,0.0,2,2,0,same_exit,x0_trend_exit,x0e5_floor_latch_trend_exit,false_breakout,false_breakout,False,False
x0e5_floor_latch,2024-04-05T16:00:00Z,2024-04-09T20:00:00Z,2024-04-09T20:00:00Z,1474.22,1521.81,47.59,0.9859,0.9859,0.0,25,25,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2024-05-16T08:00:00Z,2024-05-23T16:00:00Z,2024-05-23T16:00:00Z,5233.68,5402.61,168.93,2.7174,2.7174,0.0,44,44,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2024-05-24T04:00:00Z,2024-05-28T08:00:00Z,2024-05-28T08:00:00Z,-1754.22,-1810.84,-56.62,-0.4906,-0.4906,0.0,25,25,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2024-05-29T04:00:00Z,2024-06-07T20:00:00Z,2024-06-07T20:00:00Z,257.09,265.39,8.3,0.4173,0.4173,0.0,58,58,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2024-06-08T00:00:00Z,2024-06-11T08:00:00Z,2024-06-11T08:00:00Z,-6760.89,-6979.11,-218.22,-2.769,-2.769,0.0,20,20,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2024-06-11T20:00:00Z,2024-06-12T20:00:00Z,2024-06-12T20:00:00Z,-670.15,-691.78,-21.63,-0.0134,-0.0134,0.0,6,6,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,other_loss,other_loss,False,False
x0e5_floor_latch,2024-07-16T04:00:00Z,2024-07-25T00:00:00Z,2024-07-25T00:00:00Z,981.91,1013.6,31.69,0.7617,0.7617,0.0,53,53,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,winner,winner,True,True
x0e5_floor_latch,2024-07-26T04:00:00Z,2024-07-30T04:00:00Z,2024-07-30T04:00:00Z,-2444.88,-2523.79,-78.91,-0.8429,-0.8429,0.0,24,24,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2024-08-23T16:00:00Z,2024-08-27T16:00:00Z,2024-08-27T16:00:00Z,-453.77,-468.42,-14.65,0.0858,0.0858,0.0,24,24,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2024-09-15T16:00:00Z,2024-09-16T16:00:00Z,2024-09-16T16:00:00Z,-9616.89,-9927.29,-310.4,-4.2585,-4.2585,0.0,6,6,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,other_loss,other_loss,False,False
x0e5_floor_latch,2024-09-16T20:00:00Z,2024-09-30T12:00:00Z,2024-09-30T12:00:00Z,19369.51,19994.7,625.19,9.9198,9.9198,0.0,82,82,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2024-09-30T20:00:00Z,2024-10-01T20:00:00Z,2024-10-01T16:00:00Z,-7111.97,-4215.99,2895.98,-2.9224,-1.5503,1.3721,6,5,-1,candidate_earlier,x0_trail_stop,x0e5_floor_latch_floor_exit,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2024-10-07T04:00:00Z,2024-10-09T20:00:00Z,2024-10-09T20:00:00Z,-9451.3,-9693.29,-241.99,-4.1247,-4.1247,0.0,16,16,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2024-10-13T08:00:00Z,2024-10-23T08:00:00Z,2024-10-23T08:00:00Z,11976.06,12282.7,306.64,6.1666,6.1666,0.0,60,60,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2024-10-24T20:00:00Z,2024-10-31T20:00:00Z,2024-10-31T20:00:00Z,4545.93,4662.32,116.39,2.4041,2.4041,0.0,42,42,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2024-11-02T20:00:00Z,2024-11-15T00:00:00Z,2024-11-03T04:00:00Z,55331.2,-4803.47,-60134.67,25.3792,-1.8224,-27.2016,73,2,-71,candidate_earlier,x0_trail_stop,x0e5_floor_latch_floor_exit,winner,other_loss,True,False
x0e5_floor_latch,2024-11-15T04:00:00Z,2024-11-25T20:00:00Z,2024-11-25T20:00:00Z,18748.51,19049.33,300.82,7.0984,7.0984,0.0,64,64,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2024-11-26T16:00:00Z,2024-12-06T00:00:00Z,2024-12-06T00:00:00Z,11613.12,11799.45,186.33,4.244,4.244,0.0,56,56,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2024-12-06T04:00:00Z,2024-12-10T16:00:00Z,2024-12-10T16:00:00Z,-8020.82,-8149.52,-128.7,-2.3202,-2.3202,0.0,27,27,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2024-12-10T20:00:00Z,2024-12-19T00:00:00Z,2024-12-19T00:00:00Z,12000.62,12193.16,192.54,4.3266,4.3266,0.0,49,49,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,winner,winner,True,True
x0e5_floor_latch,2024-12-20T00:00:00Z,2024-12-22T12:00:00Z,2024-12-20T12:00:00Z,-2695.65,-16858.57,-14162.92,-0.569,-5.0513,-4.4823,15,3,-12,candidate_earlier,x0_trend_exit,x0e5_floor_latch_floor_exit,slow_trend_reversal,other_loss,False,False
x0e5_floor_latch,2025-01-06T04:00:00Z,2025-01-07T16:00:00Z,2025-01-07T16:00:00Z,-4898.84,-4753.06,145.78,-1.2935,-1.2935,0.0,9,9,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2025-01-16T04:00:00Z,2025-01-20T00:00:00Z,2025-01-20T00:00:00Z,4111.31,3988.96,-122.35,1.6597,1.6597,0.0,23,23,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2025-01-20T04:00:00Z,2025-01-21T00:00:00Z,2025-01-21T00:00:00Z,-428.41,-415.66,12.75,0.1607,0.1607,0.0,5,5,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2025-01-21T04:00:00Z,2025-01-27T00:00:00Z,2025-01-27T00:00:00Z,-2469.35,-2395.86,73.49,-0.5062,-0.5062,0.0,35,35,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2025-01-28T20:00:00Z,2025-02-01T20:00:00Z,2025-02-01T20:00:00Z,-3752.04,-3640.38,111.66,-0.9351,-0.9351,0.0,24,24,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2025-03-27T04:00:00Z,2025-03-28T16:00:00Z,2025-03-28T16:00:00Z,-13856.8,-13444.44,412.36,-4.3195,-4.3195,0.0,9,9,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,false_breakout,false_breakout,False,False
x0e5_floor_latch,2025-04-14T20:00:00Z,2025-05-05T00:00:00Z,2025-05-05T00:00:00Z,30022.25,29128.84,-893.41,10.7935,10.7935,0.0,121,121,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2025-05-06T00:00:00Z,2025-05-19T12:00:00Z,2025-05-19T12:00:00Z,25819.87,25051.52,-768.35,8.4701,8.4701,0.0,81,81,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2025-05-19T16:00:00Z,2025-05-24T00:00:00Z,2025-05-24T00:00:00Z,6532.13,6337.74,-194.39,2.2116,2.2116,0.0,26,26,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2025-05-24T20:00:00Z,2025-05-29T20:00:00Z,2025-05-29T20:00:00Z,-12041.27,-11682.94,358.33,-3.1567,-3.1567,0.0,30,30,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2025-05-30T20:00:00Z,2025-06-05T16:00:00Z,2025-06-05T16:00:00Z,-2031.91,-1971.44,60.47,-0.3037,-0.3037,0.0,35,35,0,same_exit,x0_trend_exit,x0e5_floor_latch_trend_exit,other_loss,other_loss,False,False
x0e5_floor_latch,2025-06-09T00:00:00Z,2025-06-12T12:00:00Z,2025-06-12T12:00:00Z,2009.64,1949.84,-59.8,0.9017,0.9017,0.0,21,21,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2025-06-17T04:00:00Z,2025-06-18T08:00:00Z,2025-06-18T08:00:00Z,-9845.88,-9552.89,292.99,-2.6275,-2.6275,0.0,7,7,0,same_exit,x0_trend_exit,x0e5_floor_latch_trend_exit,other_loss,other_loss,False,False
x0e5_floor_latch,2025-06-26T04:00:00Z,2025-07-01T16:00:00Z,2025-07-01T16:00:00Z,-7368.44,-7149.17,219.27,-1.9566,-1.9566,0.0,33,33,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2025-07-03T04:00:00Z,2025-07-15T04:00:00Z,2025-07-15T04:00:00Z,23383.26,22687.41,-695.85,7.628,7.628,0.0,72,72,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2025-07-15T08:00:00Z,2025-07-25T04:00:00Z,2025-07-25T04:00:00Z,-5691.36,-5522.0,169.36,-1.3616,-1.3616,0.0,59,59,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2025-07-27T04:00:00Z,2025-08-01T00:00:00Z,2025-08-01T00:00:00Z,-8562.88,-8308.06,254.82,-2.2423,-2.2423,0.0,29,29,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2025-08-09T16:00:00Z,2025-08-12T12:00:00Z,2025-08-12T12:00:00Z,2925.0,2837.96,-87.04,1.1916,1.1916,0.0,17,17,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2025-08-12T16:00:00Z,2025-08-14T16:00:00Z,2025-08-14T16:00:00Z,-6273.9,-6087.2,186.7,-1.5942,-1.5942,0.0,12,12,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_floor_latch,2025-09-11T04:00:00Z,2025-09-21T16:00:00Z,2025-09-21T16:00:00Z,1581.96,1534.88,-47.08,0.7874,0.7874,0.0,63,63,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2025-10-01T16:00:00Z,2025-10-07T16:00:00Z,2025-10-07T16:00:00Z,10636.85,10320.32,-316.53,3.5588,3.5588,0.0,36,36,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2025-10-08T12:00:00Z,2025-10-10T16:00:00Z,2025-10-10T16:00:00Z,-12266.64,-11901.6,365.04,-3.3389,-3.3389,0.0,13,13,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,trail_stop_noise,trail_stop_noise,False,False
x0e5_floor_latch,2025-10-27T20:00:00Z,2025-10-29T20:00:00Z,2025-10-29T20:00:00Z,-13759.92,-13350.45,409.47,-3.9356,-3.9356,0.0,12,12,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,false_breakout,false_breakout,False,False
x0e5_floor_latch,2026-01-03T04:00:00Z,2026-01-07T16:00:00Z,2026-01-07T16:00:00Z,1979.99,1921.07,-58.92,0.9369,0.9369,0.0,27,27,0,same_exit,x0_trail_stop,x0e5_floor_latch_trail_stop,winner,winner,True,True
x0e5_floor_latch,2026-01-09T00:00:00Z,2026-01-19T00:00:00Z,2026-01-19T00:00:00Z,7259.24,7043.21,-216.03,2.6191,2.6191,0.0,60,60,0,same_exit,x0_trail_stop,x0e5_floor_latch_floor_exit,winner,winner,True,True
x0e5_floor_latch,2026-01-19T12:00:00Z,2026-01-20T20:00:00Z,2026-01-20T08:00:00Z,-13492.64,-8257.75,5234.89,-3.9118,-2.3566,1.5552,8,5,-3,candidate_earlier,x0_trail_stop,x0e5_floor_latch_floor_exit,other_loss,other_loss,False,False
