date,ret,equity,drawdown
2020-08-13,0.018628819284109754,1.0645805685891025,-0.05140560486211776
2020-08-14,-0.0016316108039461374,1.0628435874317215,-0.05295334172578747
2020-08-15,0.006006264162815578,1.069227306781591,-0.04726512932168081
2020-08-16,0.003379683346693474,1.0728409565041506,-0.04404518714543515
2020-08-17,0.03107718166164175,1.1061818298034796,-0.014336805766033134
2020-08-18,-0.027363072676418465,1.0759132960012334,-0.04130757938432783
2020-08-19,-0.01929212647863998,1.0551566406147272,-0.05980279481695894
2020-08-20,0.0,1.0551566406147272,-0.05980279481695894
2020-08-21,0.0,1.0551566406147272,-0.05980279481695894
2020-08-22,0.0,1.0551566406147272,-0.05980279481695894
2020-08-23,0.0,1.0551566406147272,-0.05980279481695894
2020-08-24,0.0,1.0551566406147272,-0.05980279481695894
2020-08-25,0.0,1.0551566406147272,-0.05980279481695894
2020-08-26,0.0,1.0551566406147272,-0.05980279481695894
2020-08-27,0.0,1.0551566406147272,-0.05980279481695894
2020-08-28,0.0,1.0551566406147272,-0.05980279481695894
2020-08-29,0.0,1.0551566406147272,-0.05980279481695894
2020-08-30,0.0,1.0551566406147272,-0.05980279481695894
2020-08-31,0.0,1.0551566406147272,-0.05980279481695894
2020-09-01,0.0,1.0551566406147272,-0.05980279481695894
2020-09-02,0.0,1.0551566406147272,-0.05980279481695894
2020-09-03,0.0,1.0551566406147272,-0.05980279481695894
2020-09-04,0.0,1.0551566406147272,-0.05980279481695894
2020-09-05,0.0,1.0551566406147272,-0.05980279481695894
2020-09-06,0.0,1.0551566406147272,-0.05980279481695894
2020-09-07,0.0,1.0551566406147272,-0.05980279481695894
2020-09-08,0.0,1.0551566406147272,-0.05980279481695894
2020-09-09,0.0,1.0551566406147272,-0.05980279481695894
2020-09-10,0.0,1.0551566406147272,-0.05980279481695894
2020-09-11,0.0,1.0551566406147272,-0.05980279481695894
2020-09-12,0.0,1.0551566406147272,-0.05980279481695894
2020-09-13,0.0,1.0551566406147272,-0.05980279481695894
2020-09-14,0.0,1.0551566406147272,-0.05980279481695894
2020-09-15,0.0,1.0551566406147272,-0.05980279481695894
2020-09-16,0.0,1.0551566406147272,-0.05980279481695894
2020-09-17,0.0,1.0551566406147272,-0.05980279481695894
2020-09-18,-0.001604131011012866,1.053464031126041,-0.06131099431026066
2020-09-19,0.01346699105493232,1.0676510218099085,-0.0486696778672735
2020-09-20,-0.014472088254830151,1.0521998819969158,-0.06243741424867433
2020-09-21,-0.04606658437329458,1.0037286273553343,-0.1056277202104321
2020-09-22,0.005400847558637345,1.0091496126619208,-0.10079735186661765
2020-09-23,-0.023448446808571277,0.9854866216475274,-0.12188225733149971
2020-09-24,0.006739910473846589,0.9921287132506053,-0.1159638223604178
2020-09-25,-0.004634730862408287,0.9875304636838212,-0.12006109211640936
2020-09-26,-0.0010000000000000009,0.9865429332201374,-0.12094103102429299
2020-09-27,0.0,0.9865429332201374,-0.12094103102429299
2020-09-28,0.0,0.9865429332201374,-0.12094103102429299
2020-09-29,0.0,0.9865429332201374,-0.12094103102429299
2020-09-30,0.0,0.9865429332201374,-0.12094103102429299
2020-10-01,0.0,0.9865429332201374,-0.12094103102429299
2020-10-02,0.0,0.9865429332201374,-0.12094103102429299
2020-10-03,0.0,0.9865429332201374,-0.12094103102429299
2020-10-04,0.0,0.9865429332201374,-0.12094103102429299
2020-10-05,0.0,0.9865429332201374,-0.12094103102429299
2020-10-06,0.0,0.9865429332201374,-0.12094103102429299
2020-10-07,0.0,0.9865429332201374,-0.12094103102429299
2020-10-08,0.0,0.9865429332201374,-0.12094103102429299
2020-10-09,0.0,0.9865429332201374,-0.12094103102429299
2020-10-10,0.0,0.9865429332201374,-0.12094103102429299
2020-10-11,0.0,0.9865429332201374,-0.12094103102429299
2020-10-12,0.0,0.9865429332201374,-0.12094103102429299
2020-10-13,0.0,0.9865429332201374,-0.12094103102429299
2020-10-14,0.0,0.9865429332201374,-0.12094103102429299
2020-10-15,0.0,0.9865429332201374,-0.12094103102429299
2020-10-16,0.0,0.9865429332201374,-0.12094103102429299
2020-10-17,0.0,0.9865429332201374,-0.12094103102429299
2020-10-18,0.0,0.9865429332201374,-0.12094103102429299
2020-10-19,0.0,0.9865429332201374,-0.12094103102429299
2020-10-20,0.0,0.9865429332201374,-0.12094103102429299
2020-10-21,0.07206170668470535,1.0576349007057158,-0.057594541443406144
2020-10-22,0.014716663732566415,1.073199757891228,-0.04372547721009368
2020-10-23,-0.003529999599038991,1.0694113631761832,-0.04710112589211335
2020-10-24,0.014599483404085234,1.0850242166250141,-0.03318929459380371
2020-10-25,-0.006260806163641108,1.0782310903218684,-0.03924230901728498
2020-10-26,0.0017275995345995554,1.0800938418516992,-0.03758250447748035
2020-10-27,0.04474435246300423,1.128421941404632,0.0
2020-10-28,-0.02711613826766457,1.0978234960172375,-0.02711613826766457
2020-10-29,0.014268377253814135,1.1134876558165125,-0.013234664304319965
2020-10-30,0.007759542617286952,1.1221278107356436,-0.005577816628728027
2020-10-31,0.017027898024350563,1.141235288667138,0.0
2020-11-01,-0.00213980131970104,1.1387932718903586,-0.00213980131970104
2020-11-02,-0.015395135265149462,1.1212613954305644,-0.01750199405409325
2020-11-03,0.03497512478200537,1.1604776526489937,0.0
2020-11-04,0.008591274807413063,1.1704476350707629,0.0
2020-11-05,0.1022347976281126,1.2901081121765252,0.0
2020-11-06,-0.0006472089195523889,1.2892731426991377,-0.0006472089195523889
2020-11-07,-0.04888532875308149,1.2262466012657718,-0.049500898651829606
2020-11-08,0.04432357287948019,1.28059823186519,-0.007371382461343612
2020-11-09,-0.009479098681106857,1.268459314854489,-0.016780607080683185
2020-11-10,-0.002035436160697679,1.2658774468966603,-0.01878188738693043
2020-11-11,0.025301345800966102,1.297905849922237,0.0
2020-11-12,0.038739499816695444,1.3481860733573874,0.0
2020-11-13,0.001730313009265405,1.350518857259028,0.0
2020-11-14,-0.015348001598035399,1.3297910916796396,-0.015348001598035399
2020-11-15,-0.007004547728749366,1.3204765065087039,-0.022245043517050367
2020-11-16,0.047382340038854664,1.3830437733534182,0.0
2020-11-17,0.05662032372249737,1.4613521595230732,0.0
2020-11-18,0.006702953331317429,1.4711475348489762,0.0
2020-11-19,0.0014096272025427847,1.473221304433053,0.0
2020-11-20,0.047905358760779615,1.5437964995559421,0.0
2020-11-21,0.0025804501154074178,1.5477801894113867,0.0
2020-11-22,-0.015500593462290935,1.5237886779263332,-0.015500593462290935
2020-11-23,-0.002491055660187147,1.5199928355152557,-0.01795303628139755
2020-11-24,0.04311789899940144,1.5855317330768164,0.0
2020-11-25,-0.023025574112734426,1.5490239546487639,-0.023025574112734426
2020-11-26,-0.08383857324416111,1.4191559963699834,-0.10493371607515622
2020-11-27,-0.0005796097488730556,1.4183334397193157,-0.10545250521920657
2020-11-28,0.03385798793782557,1.466355356213147,-0.07516492693110632
2020-11-29,0.0262508013616376,1.5048483593946718,-0.05088726513569919
2020-11-30,0.08308331042067651,1.629876142774305,0.0
2020-12-01,-0.047264223413334805,1.5528413126261558,-0.047264223413334805
2020-12-02,0.02340106240567552,1.5891794490890314,-0.02496919404931064
2020-12-03,0.011365293208526195,1.6072409394888925,-0.013887683052335342
2020-12-04,-0.02560062587721168,1.5660945655024991,-0.039132775551422916
2020-12-05,0.0,1.5660945655024991,-0.039132775551422916
2020-12-06,0.0131068416691551,1.5866211190114647,-0.02653884097549486
2020-12-07,-0.009906155743137357,1.5709038031011864,-0.03618209882668655
2020-12-08,-0.02205432020827569,1.5362585876111947,-0.05743844744163107
2020-12-09,0.0,1.5362585876111947,-0.05743844744163107
2020-12-10,0.002418270789657173,1.5399736768789747,-0.05515907837162526
2020-12-11,-0.011957396434145395,1.5215596011263843,-0.06645691583873903
2020-12-12,0.04281089544385752,1.5866989301218035,-0.026491100470375062
2020-12-13,0.019475040526480303,1.6175999560892484,-0.00753197519914639
2020-12-14,0.00030299885423668016,1.618090087022557,-0.007231258524765138
2020-12-15,0.0,1.618090087022557,-0.007231258524765138
2020-12-16,0.03159965479538274,1.6692211752003006,0.0
2020-12-17,0.06850688429436014,1.7835743171114433,0.0
2020-12-18,0.013608718633688843,1.8078464781552865,0.0
2020-12-19,0.030908293840195666,1.863723928320073,0.0
2020-12-20,-0.015366725996574515,1.835084593380319,-0.015366725996574515
2020-12-21,-0.03136401890555485,1.7775289655002462,-0.04624878261745635
2020-12-22,0.048015658533407946,1.8628781893409478,-0.0004537898377939831
2020-12-23,-0.024291508177595178,1.8176260685707084,-0.024734274775833565
2020-12-24,0.021375329873508653,1.8564784253730962,-0.00388764818484022
2020-12-25,0.04144634895964794,1.933422678027167,0.0
2020-12-26,0.07206604600835109,2.0727568056954624,0.0
2020-12-27,-0.007996708614220749,2.056181573492173,-0.007996708614220749
2020-12-28,0.030358951568287162,2.118605090297426,0.0
2020-12-29,0.011284584381792362,2.1425126682105824,0.0
2020-12-30,0.05442943217089646,2.2591284161602365,0.0
2020-12-31,0.0016650765093655373,2.262890037817625,0.0
2021-01-01,0.014108533403310641,2.294816097504194,0.0
2021-01-02,0.09698551396611821,2.51738001617836,0.0
2021-01-03,0.025596360070797353,2.581815781507491,0.0
2021-01-04,-0.03061510512862864,2.5027732199338866,-0.03061510512862864
2021-01-05,0.06126274822404043,2.6560999855685674,0.0
2021-01-06,0.08305947092640165,2.8767142450975154,0.0
2021-01-07,0.07242769523320503,3.0850680277144575,0.0
2021-01-08,0.02927738757491305,3.175390760056826,0.0
2021-01-09,-0.012288183199727354,3.136370976666526,-0.012288183199727354
2021-01-10,-0.04834836767509232,2.9847325595211647,-0.06004243727542036
2021-01-11,-0.07181254426603179,2.770391320468285,-0.12754318135677056
2021-01-12,-0.03844128146641801,2.663893927946042,-0.16108153948953052
2021-01-13,0.09757159870363874,2.923814317272653,-0.07922692411552867
2021-01-14,0.047464931720477166,3.0625929642053533,-0.03552249293861842
2021-01-15,-0.06150893046684369,2.8742161465218015,-0.09484647285729175
2021-01-16,-0.01081775154113962,2.843123590373197,-0.10463819882050773
2021-01-17,0.0,2.843123590373197,-0.10463819882050773
2021-01-18,0.0038933636519160597,2.854192904417861,-0.10115222972848137
2021-01-19,-0.010296459058184437,2.824804824033362,-0.11040717899462249
2021-01-20,0.0,2.824804824033362,-0.11040717899462249
2021-01-21,0.0,2.824804824033362,-0.11040717899462249
2021-01-22,0.0,2.824804824033362,-0.11040717899462249
2021-01-23,0.0,2.824804824033362,-0.11040717899462249
2021-01-24,0.0,2.824804824033362,-0.11040717899462249
2021-01-25,0.0,2.824804824033362,-0.11040717899462249
2021-01-26,0.0,2.824804824033362,-0.11040717899462249
2021-01-27,0.0,2.824804824033362,-0.11040717899462249
2021-01-28,0.0,2.824804824033362,-0.11040717899462249
2021-01-29,0.0,2.824804824033362,-0.11040717899462249
2021-01-30,0.0,2.824804824033362,-0.11040717899462249
2021-01-31,0.0,2.824804824033362,-0.11040717899462249
2021-02-01,0.0,2.824804824033362,-0.11040717899462249
2021-02-02,0.0,2.824804824033362,-0.11040717899462249
2021-02-03,0.0,2.824804824033362,-0.11040717899462249
2021-02-04,-0.011267040841381082,2.7929776327120477,-0.12043025764108939
2021-02-05,0.03662135033902625,2.89526024508866,-0.08821922595855669
2021-02-06,0.023288217184321836,2.9626856944814177,-0.06698547726819037
2021-02-07,-0.009834355980103737,2.9335495887047265,-0.0761610742193416
2021-02-08,0.19536113418784384,3.506651163550365,0.0
2021-02-09,0.000982428841833638,3.510096198791686,0.0
2021-02-10,-0.03474419231881132,3.388140741403339,-0.03474419231881132
2021-02-11,0.07054788497838982,3.6271669047184583,0.0
2021-02-12,-0.013978084857905193,3.5764660579305185,-0.013978084857905193
2021-02-13,-0.0029889118284752714,3.5657763162258296,-0.016925217423209182
2021-02-14,0.030190568567234566,3.6734291305962663,0.0
2021-02-15,-0.013778582216269264,3.622814485304707,-0.013778582216269264
2021-02-16,0.025512876974229215,3.7152429055687417,0.0
2021-02-17,0.060737033528075024,3.940895738489213,0.0
2021-02-18,-0.010842004256905513,3.898168530116492,-0.010842004256905513
2021-02-19,0.08444557899202398,4.227351628650666,0.0
2021-02-20,-0.0011592673416088717,4.2224509979660745,-0.0011592673416088717
2021-02-21,0.02813621987640258,4.3412548076621835,0.0
2021-02-22,-0.05790879488472456,4.08985797346295,-0.05790879488472456
2021-02-23,-0.08309459290814336,3.7500128901059218,-0.13619148005612058
2021-02-24,-0.0038906127962473613,3.7354230419695833,-0.13955222453732163
2021-02-25,0.022605186667823407,3.819862977116595,-0.12010164195507433
2021-02-26,0.0,3.819862977116595,-0.12010164195507433
2021-02-27,0.0,3.819862977116595,-0.12010164195507433
2021-02-28,0.0,3.819862977116595,-0.12010164195507433
2021-03-01,0.0,3.819862977116595,-0.12010164195507433
2021-03-02,0.0,3.819862977116595,-0.12010164195507433
2021-03-03,0.0,3.819862977116595,-0.12010164195507433
2021-03-04,0.0,3.819862977116595,-0.12010164195507433
2021-03-05,0.0,3.819862977116595,-0.12010164195507433
2021-03-06,0.0,3.819862977116595,-0.12010164195507433
2021-03-07,0.0,3.819862977116595,-0.12010164195507433
2021-03-08,0.0,3.819862977116595,-0.12010164195507433
2021-03-09,0.010763621500076814,3.8609785363844344,-0.11063074907053971
2021-03-10,-0.03580741917666053,3.722726859500028,-0.1424767666414034
2021-03-11,0.034404750160201614,3.8508063470157983,-0.11297389404113267
2021-03-12,-0.009544745266615973,3.8140513813624644,-0.1214403322673484
2021-03-13,0.06932088025316241,4.0784447804493,-0.06053780274519516
2021-03-14,-0.03615555764019229,3.930986335107424,-0.09450458236882298
2021-03-15,-0.0571567320174553,3.70630400258741,-0.14625974129740194
2021-03-16,0.02329890010286828,3.792656809294555,-0.12636853229609324
2021-03-17,0.0353638634576634,3.9267798068402247,-0.0954735483598943
2021-03-18,-0.02159066161492118,3.841998032794432,-0.11500287289900113
2021-03-19,0.0067488419701258184,3.8679270703672954,-0.10903016714418123
2021-03-20,0.0012064447343711482,3.8725935106142715,-0.10795526128084876
2021-03-21,-0.012882267510406886,3.8227057250514727,-0.11944682023627995
2021-03-22,-0.05698729031956573,3.6048600840916984,-0.1696271599332918
2021-03-23,-0.0010000000000000009,3.601255224007607,-0.1704575327733585
2021-03-24,0.0,3.601255224007607,-0.1704575327733585
2021-03-25,0.0,3.601255224007607,-0.1704575327733585
2021-03-26,0.0,3.601255224007607,-0.1704575327733585
2021-03-27,0.0,3.601255224007607,-0.1704575327733585
2021-03-28,0.0,3.601255224007607,-0.1704575327733585
2021-03-29,0.0,3.601255224007607,-0.1704575327733585
2021-03-30,0.0,3.601255224007607,-0.1704575327733585
2021-03-31,0.0,3.601255224007607,-0.1704575327733585
2021-04-01,0.0,3.601255224007607,-0.1704575327733585
2021-04-02,0.0,3.601255224007607,-0.1704575327733585
2021-04-03,0.0,3.601255224007607,-0.1704575327733585
2021-04-04,0.0,3.601255224007607,-0.1704575327733585
2021-04-05,0.0,3.601255224007607,-0.1704575327733585
2021-04-06,-0.020268299215790764,3.528263905574991,-0.18727094771131336
2021-04-07,-0.00340249125582448,3.516259018488031,-0.19003625120508016
2021-04-08,0.036934380099961306,3.646129865606785,-0.16012074223989892
2021-04-09,0.001119710345758751,3.650212474939285,-0.1591803207457967
2021-04-10,0.027975725178891908,3.752329815982749,-0.13565778047397714
2021-04-11,0.0038426190911597935,3.766748590169972,-0.13233644255993116
2021-04-12,-0.0023132129309254568,3.758035298623646,-0.13434353312069425
2021-04-13,0.062061466411382105,3.991264480081966,-0.08061962337766848
2021-04-14,-0.009681162456757875,3.952624400242405,-0.08952029416330443
2021-04-15,0.003164096047095777,3.9651308834828667,-0.08663944892510556
2021-04-16,-0.037457900521764675,3.8166054052935885,-0.1208520175877732
2021-04-17,0.0,3.8166054052935885,-0.1208520175877732
2021-04-18,0.0,3.8166054052935885,-0.1208520175877732
2021-04-19,0.0,3.8166054052935885,-0.1208520175877732
2021-04-20,0.0,3.8166054052935885,-0.1208520175877732
2021-04-21,0.0,3.8166054052935885,-0.1208520175877732
2021-04-22,0.0,3.8166054052935885,-0.1208520175877732
2021-04-23,0.0,3.8166054052935885,-0.1208520175877732
2021-04-24,0.0,3.8166054052935885,-0.1208520175877732
2021-04-25,0.0,3.8166054052935885,-0.1208520175877732
2021-04-26,0.0,3.8166054052935885,-0.1208520175877732
2021-04-27,0.0,3.8166054052935885,-0.1208520175877732
2021-04-28,0.0,3.8166054052935885,-0.1208520175877732
2021-04-29,0.0,3.8166054052935885,-0.1208520175877732
2021-04-30,0.0,3.8166054052935885,-0.1208520175877732
2021-05-01,0.0,3.8166054052935885,-0.1208520175877732
2021-05-02,0.0,3.8166054052935885,-0.1208520175877732
2021-05-03,0.0,3.8166054052935885,-0.1208520175877732
2021-05-04,0.0,3.8166054052935885,-0.1208520175877732
2021-05-05,0.0,3.8166054052935885,-0.1208520175877732
2021-05-06,0.0,3.8166054052935885,-0.1208520175877732
2021-05-07,0.0,3.8166054052935885,-0.1208520175877732
2021-05-08,0.0,3.8166054052935885,-0.1208520175877732
2021-05-09,0.0,3.8166054052935885,-0.1208520175877732
2021-05-10,0.0,3.8166054052935885,-0.1208520175877732
2021-05-11,0.0,3.8166054052935885,-0.1208520175877732
2021-05-12,0.0,3.8166054052935885,-0.1208520175877732
2021-05-13,0.0,3.8166054052935885,-0.1208520175877732
2021-05-14,0.0,3.8166054052935885,-0.1208520175877732
2021-05-15,0.0,3.8166054052935885,-0.1208520175877732
2021-05-16,0.0,3.8166054052935885,-0.1208520175877732
2021-05-17,0.0,3.8166054052935885,-0.1208520175877732
2021-05-18,0.0,3.8166054052935885,-0.1208520175877732
2021-05-19,0.0,3.8166054052935885,-0.1208520175877732
2021-05-20,0.0,3.8166054052935885,-0.1208520175877732
2021-05-21,0.0,3.8166054052935885,-0.1208520175877732
2021-05-22,0.0,3.8166054052935885,-0.1208520175877732
2021-05-23,0.0,3.8166054052935885,-0.1208520175877732
2021-05-24,0.0,3.8166054052935885,-0.1208520175877732
2021-05-25,0.0,3.8166054052935885,-0.1208520175877732
2021-05-26,0.0,3.8166054052935885,-0.1208520175877732
2021-05-27,0.0,3.8166054052935885,-0.1208520175877732
2021-05-28,0.0,3.8166054052935885,-0.1208520175877732
2021-05-29,0.0,3.8166054052935885,-0.1208520175877732
2021-05-30,0.0,3.8166054052935885,-0.1208520175877732
2021-05-31,0.0,3.8166054052935885,-0.1208520175877732
2021-06-01,0.0,3.8166054052935885,-0.1208520175877732
2021-06-02,0.0,3.8166054052935885,-0.1208520175877732
2021-06-03,0.0,3.8166054052935885,-0.1208520175877732
2021-06-04,0.0,3.8166054052935885,-0.1208520175877732
2021-06-05,0.0,3.8166054052935885,-0.1208520175877732
2021-06-06,0.0,3.8166054052935885,-0.1208520175877732
2021-06-07,0.0,3.8166054052935885,-0.1208520175877732
2021-06-08,0.0,3.8166054052935885,-0.1208520175877732
2021-06-09,0.0,3.8166054052935885,-0.1208520175877732
2021-06-10,0.0,3.8166054052935885,-0.1208520175877732
2021-06-11,0.0,3.8166054052935885,-0.1208520175877732
2021-06-12,0.0,3.8166054052935885,-0.1208520175877732
2021-06-13,0.0,3.8166054052935885,-0.1208520175877732
2021-06-14,0.0,3.8166054052935885,-0.1208520175877732
2021-06-15,0.0,3.8166054052935885,-0.1208520175877732
2021-06-16,0.0,3.8166054052935885,-0.1208520175877732
2021-06-17,0.0,3.8166054052935885,-0.1208520175877732
2021-06-18,0.0,3.8166054052935885,-0.1208520175877732
2021-06-19,0.0,3.8166054052935885,-0.1208520175877732
2021-06-20,0.0,3.8166054052935885,-0.1208520175877732
2021-06-21,0.0,3.8166054052935885,-0.1208520175877732
2021-06-22,0.0,3.8166054052935885,-0.1208520175877732
2021-06-23,0.0,3.8166054052935885,-0.1208520175877732
2021-06-24,0.0,3.8166054052935885,-0.1208520175877732
2021-06-25,0.0,3.8166054052935885,-0.1208520175877732
2021-06-26,0.0,3.8166054052935885,-0.1208520175877732
2021-06-27,0.0,3.8166054052935885,-0.1208520175877732
2021-06-28,0.0,3.8166054052935885,-0.1208520175877732
2021-06-29,0.0,3.8166054052935885,-0.1208520175877732
2021-06-30,0.0,3.8166054052935885,-0.1208520175877732
2021-07-01,0.0,3.8166054052935885,-0.1208520175877732
2021-07-02,0.0,3.8166054052935885,-0.1208520175877732
2021-07-03,0.0,3.8166054052935885,-0.1208520175877732
2021-07-04,0.0,3.8166054052935885,-0.1208520175877732
2021-07-05,0.0,3.8166054052935885,-0.1208520175877732
2021-07-06,0.0,3.8166054052935885,-0.1208520175877732
2021-07-07,0.0,3.8166054052935885,-0.1208520175877732
2021-07-08,0.0,3.8166054052935885,-0.1208520175877732
2021-07-09,0.0,3.8166054052935885,-0.1208520175877732
2021-07-10,0.0,3.8166054052935885,-0.1208520175877732
2021-07-11,0.0,3.8166054052935885,-0.1208520175877732
2021-07-12,0.0,3.8166054052935885,-0.1208520175877732
2021-07-13,0.0,3.8166054052935885,-0.1208520175877732
2021-07-14,0.0,3.8166054052935885,-0.1208520175877732
2021-07-15,0.0,3.8166054052935885,-0.1208520175877732
2021-07-16,0.0,3.8166054052935885,-0.1208520175877732
2021-07-17,0.0,3.8166054052935885,-0.1208520175877732
2021-07-18,0.0,3.8166054052935885,-0.1208520175877732
2021-07-19,0.0,3.8166054052935885,-0.1208520175877732
2021-07-20,0.0,3.8166054052935885,-0.1208520175877732
2021-07-21,0.0,3.8166054052935885,-0.1208520175877732
2021-07-22,0.0,3.8166054052935885,-0.1208520175877732
2021-07-23,0.0,3.8166054052935885,-0.1208520175877732
2021-07-24,0.0,3.8166054052935885,-0.1208520175877732
2021-07-25,0.0,3.8166054052935885,-0.1208520175877732
2021-07-26,0.0,3.8166054052935885,-0.1208520175877732
2021-07-27,0.0,3.8166054052935885,-0.1208520175877732
2021-07-28,0.0,3.8166054052935885,-0.1208520175877732
2021-07-29,-0.0010373052079709622,3.8126464206299073,-0.1217639623685065
2021-07-30,0.05467147810924411,4.021089435953663,-0.07374950006238701
2021-07-31,-0.01763999548883166,3.950157436443252,-0.09008855470281463
2021-08-01,-0.03886875256862676,3.796619744439018,-0.12545567752943254
2021-08-02,-0.001000000000000112,3.792823124694579,-0.12633022185190312
2021-08-03,0.0,3.792823124694579,-0.12633022185190312
2021-08-04,0.0,3.792823124694579,-0.12633022185190312
2021-08-05,0.027644624851678623,3.8976742971055325,-0.10217794859074958
2021-08-06,0.04831843212572173,4.086003808078396,-0.05879659473875554
2021-08-07,0.040518133094224584,4.251561054197625,-0.020660789895643128
2021-08-08,-0.017458731317533394,4.1773341920722995,-0.03775881003358039
2021-08-09,0.05604625801130547,4.411458142000632,0.0
2021-08-10,-0.01435429665632948,4.348134763143375,-0.01435429665632948
2021-08-11,-0.0016305802347261755,4.341044780540668,-0.015961471058644428
2021-08-12,-0.024403288283824653,4.235109013308142,-0.03997524696279098
2021-08-13,0.07657489652041005,4.5594120477548685,0.0
2021-08-14,-0.015303141276808208,4.489638721048895,-0.015303141276808208
2021-08-15,-0.002011536377832468,4.48060764943818,-0.017283894829267177
2021-08-16,-0.022832292540823307,4.378305104825556,-0.039721556427103843
2021-08-17,-0.026259604847793105,4.263332542869762,-0.06493808889918196
2021-08-18,7.651699986266358e-05,4.263658760285359,-0.06486654076705878
2021-08-19,0.04611362531507757,4.4602715228285055,-0.021744146808398535
2021-08-20,0.0547864848669668,4.704634121116513,0.0
2021-08-21,-0.010149329504382076,4.656885239223742,-0.010149329504382076
2021-08-22,0.008548216496374161,4.696693302447396,-0.0016878716739044952
2021-08-23,0.005069739122593564,4.720504312229637,0.0
2021-08-24,-0.03667169473527865,4.547395419094985,-0.03667169473527865
2021-08-25,0.008860706703715415,4.587688556169405,-0.028135925162940723
2021-08-26,-0.023652800069098867,4.479176875971037,-0.05112323181940148
2021-08-27,0.0,4.479176875971037,-0.05112323181940148
2021-08-28,0.0,4.479176875971037,-0.05112323181940148
2021-08-29,0.0,4.479176875971037,-0.05112323181940148
2021-08-30,0.0,4.479176875971037,-0.05112323181940148
2021-08-31,0.0,4.479176875971037,-0.05112323181940148
2021-09-01,0.005984223336067851,4.505981270758598,-0.04544494132020249
2021-09-02,0.00893496093361823,4.546242037380441,-0.036916029161910946
2021-09-03,0.02544883883425153,4.661938618291235,-0.012406660404201464
2021-09-04,0.0,4.661938618291235,-0.012406660404201464
2021-09-05,0.0,4.661938618291235,-0.012406660404201464
2021-09-06,0.0,4.661938618291235,-0.012406660404201464
2021-09-07,-0.034638880221005475,4.500454284894565,-0.04661578780152309
2021-09-08,0.0,4.500454284894565,-0.04661578780152309
2021-09-09,0.0,4.500454284894565,-0.04661578780152309
2021-09-10,0.0,4.500454284894565,-0.04661578780152309
2021-09-11,0.0,4.500454284894565,-0.04661578780152309
2021-09-12,0.0,4.500454284894565,-0.04661578780152309
2021-09-13,0.0,4.500454284894565,-0.04661578780152309
2021-09-14,0.0,4.500454284894565,-0.04661578780152309
2021-09-15,0.0,4.500454284894565,-0.04661578780152309
2021-09-16,0.0,4.500454284894565,-0.04661578780152309
2021-09-17,0.0,4.500454284894565,-0.04661578780152309
2021-09-18,0.0,4.500454284894565,-0.04661578780152309
2021-09-19,0.0,4.500454284894565,-0.04661578780152309
2021-09-20,0.0,4.500454284894565,-0.04661578780152309
2021-09-21,0.0,4.500454284894565,-0.04661578780152309
2021-09-22,0.0,4.500454284894565,-0.04661578780152309
2021-09-23,0.0,4.500454284894565,-0.04661578780152309
2021-09-24,0.0,4.500454284894565,-0.04661578780152309
2021-09-25,0.0,4.500454284894565,-0.04661578780152309
2021-09-26,0.0,4.500454284894565,-0.04661578780152309
2021-09-27,0.0,4.500454284894565,-0.04661578780152309
2021-09-28,0.0,4.500454284894565,-0.04661578780152309
2021-09-29,0.0,4.500454284894565,-0.04661578780152309
2021-09-30,0.0,4.500454284894565,-0.04661578780152309
2021-10-01,0.0,4.500454284894565,-0.04661578780152309
2021-10-02,0.0,4.500454284894565,-0.04661578780152309
2021-10-03,0.0,4.500454284894565,-0.04661578780152309
2021-10-04,-0.004140340218711902,4.481820873016342,-0.05056312279917352
2021-10-05,0.04564882062808384,4.686410710135867,-0.007222449094144823
2021-10-06,0.07466216091509215,5.036308260690243,0.0
2021-10-07,-0.027655789568833078,4.897025179228818,-0.027655789568833078
2021-10-08,0.0031690862285218557,4.912544274285036,-0.024574346922172752
2021-10-09,0.018423457627344986,5.003050325564782,-0.006603633734068248
2021-10-10,-0.0052904728176960125,4.9765818238118165,-0.011859170206996117
2021-10-11,0.05145245038283708,5.232639153177622,0.0
2021-10-12,-0.02565521777372559,5.098394656171528,-0.02565521777372559
2021-10-13,0.024535639555825384,5.223487029768699,-0.0017490453939223993
2021-10-14,-0.00039898324636389315,5.221402945956222,-0.002147330800477021
2021-10-15,0.0754077653007239,5.615137273845398,0.0
2021-10-16,-0.012920686426769135,5.542585845886778,-0.012920686426769135
2021-10-17,0.010722692206413864,5.602017287939848,-0.0023365387640050805
2021-10-18,0.007757078366514847,5.645472575052969,0.0
2021-10-19,0.03669007315468287,5.852605376824418,0.0
2021-10-20,0.026770289445072093,6.009281316769793,0.0
2021-10-21,-0.05769953364625602,5.662548587243017,-0.05769953364625602
2021-10-22,-0.024197520144903728,5.525528953731708,-0.08050086816340285
2021-10-23,0.009862208866529665,5.580022874371467,-0.07143257567263761
2021-10-24,-0.007090113278971466,5.5404598800929215,-0.07801622389828144
2021-10-25,0.036589626475418635,5.743183237607564,-0.04428118191432362
2021-10-26,-0.043595801947976964,5.492804558629883,-0.08594651022554145
2021-10-27,-0.021972293337130355,5.372115045624141,-0.10603036162869339
2021-10-28,0.0,5.372115045624141,-0.10603036162869339
2021-10-29,0.0,5.372115045624141,-0.10603036162869339
2021-10-30,0.0,5.372115045624141,-0.10603036162869339
